FIPS10, County Name , City or Township Name ," Total Population, 2018 "," Population in Households, 2018 "," Population in Group Quarters, 2018 "," Households, 2018 "," Persons per Household, 2018 "
2715367162,Todd,Villard township, 653 , 647 , 6 , 266 ,2.43
2715368098,Todd,Ward township, 448 , 448 , -   , 194 ,2.31
2715369736,Todd,West Union city, 104 , 104 , -   , 40 ,2.60
2715369754,Todd,West Union township, 269 , 269 , -   , 100 ,2.69
2715371932,Todd,Wykeham township, 398 , 398 , -   , 153 ,2.60
2715502314,Traverse,Arthur township, 67 , 67 , -   , 29 ,2.31
2715508200,Traverse,Browns Valley city, 559 , 520 , 39 , 247 ,2.11
2715511944,Traverse,Clifton township, 63 , 63 , -   , 26 ,2.42
2715513762,Traverse,Croke township, 63 , 63 , -   , 30 ,2.10
2715516012,Traverse,Dollymount township, 70 , 70 , -   , 25 ,2.80
2715517090,Traverse,Dumont city, 86 , 86 , -   , 45 ,1.91
2715521554,Traverse,Folsom township, 107 , 107 , -   , 47 ,2.28
2715535126,Traverse,Lake Valley township, 217 , 217 , -   , 91 ,2.38
2715536512,Traverse,Leonardsville township, 98 , 98 , -   , 38 ,2.58
2715543684,Traverse,Monson township, 126 , 126 , -   , 49 ,2.57
2715549858,Traverse,Parnell township, 52 , 52 , -   , 20 ,2.60
2715553548,Traverse,Redpath township, 47 , 47 , -   , 15 ,3.13
2715564246,Traverse,Tara township, 77 , 77 , -   , 33 ,2.33
2715564300,Traverse,Taylor township, 100 , 100 , -   , 38 ,2.63
2715564948,Traverse,Tintah city, 58 , 58 , -   , 26 ,2.23
2715564966,Traverse,Tintah township, 32 , 32 , -   , 17 ,1.88
2715567828,Traverse,Walls township, 66 , 66 , -   , 27 ,2.44
2715569844,Traverse,Wheaton city," 1,366 "," 1,305 ", 61 , 651 ,2.00
2715570834,Traverse,Windsor township, 62 , 62 , -   , 30 ,2.07
2715704798,Wabasha,Bellechester city (part), 39 , 39 , -   , 17 ,2.29
2715711242,Wabasha,Chester township, 459 , 459 , -   , 167 ,2.75
2715718530,Wabasha,Elgin city," 1,102 "," 1,102 ", -   , 412 ,2.67
2715718548,Wabasha,Elgin township, 714 , 714 , -   , 254 ,2.81
2715723786,Wabasha,Gillford township, 550 , 550 , -   , 198 ,2.78
2715723894,Wabasha,Glasgow township, 261 , 261 , -   , 103 ,2.53
2715725640,Wabasha,Greenfield township," 1,321 "," 1,321 ", -   , 577 ,2.29
2715726828,Wabasha,Hammond city, 114 , 114 , -   , 52 ,2.19
2715728952,Wabasha,Highland township, 440 , 440 , -   , 160 ,2.75
2715730680,Wabasha,Hyde Park township, 264 , 264 , -   , 107 ,2.47
2715732642,Wabasha,Kellogg city, 450 , 450 , -   , 200 ,2.25
2715734028,Wabasha,Lake township, 439 , 439 , -   , 172 ,2.55
2715734172,Wabasha,Lake City city (part)," 4,323 "," 4,270 ", 53 ," 1,945 ",2.20
2715741282,Wabasha,Mazeppa city, 876 , 876 , -   , 355 ,2.47
2715741300,Wabasha,Mazeppa township, 725 , 725 , -   , 285 ,2.54
2715742290,Wabasha,Millville city, 175 , 175 , -   , 74 ,2.36
2715743036,Wabasha,Minneiska city (part), 59 , 59 , -   , 29 ,2.03
2715743054,Wabasha,Minneiska township, 189 , 189 , -   , 80 ,2.36
2715744620,Wabasha,Mount Pleasant township, 431 , 431 , -   , 158 ,2.73
2715748022,Wabasha,Oakwood township, 403 , 403 , -   , 148 ,2.72
2715750362,Wabasha,Pepin township, 378 , 378 , -   , 166 ,2.28
2715751424,Wabasha,Plainview city," 3,387 "," 3,327 ", 60 ," 1,318 ",2.52
2715751442,Wabasha,Plainview township, 458 , 458 , -   , 174 ,2.63
2715767378,Wabasha,Wabasha city," 2,515 "," 2,393 ", 122 ," 1,173 ",2.04
2715768638,Wabasha,Watopa township, 234 , 234 , -   , 88 ,2.66
2715769178,Wabasha,West Albany township, 387 , 387 , -   , 158 ,2.45
2715772292,Wabasha,Zumbro township, 727 , 727 , -   , 308 ,2.36
2715772310,Wabasha,Zumbro Falls city, 204 , 204 , -   , 83 ,2.46
2715900892,Wadena,Aldrich city, 42 , 42 , -   , 21 ,2.00
2715900910,Wadena,Aldrich township, 418 , 418 , -   , 172 ,2.43
2715906670,Wadena,Blueberry township, 720 , 720 , -   , 280 ,2.57
2715908542,Wadena,Bullard township, 210 , 210 , -   , 87 ,2.41
2715930536,Wadena,Huntersville township, 118 , 118 , -   , 49 ,2.41
2715936026,Wadena,Leaf River township, 532 , 462 , 70 , 189 ,2.44
2715938852,Wadena,Lyons township, 195 , 195 , -   , 90 ,2.17
2715941336,Wadena,Meadow township, 208 , 208 , -   , 89 ,2.34
2715941660,Wadena,Menahga city," 1,341 "," 1,276 ", 65 , 599 ,2.13
2715946294,Wadena,Nimrod city, 77 , 77 , -   , 38 ,2.03
2715946978,Wadena,North Germany township, 308 , 308 , -   , 129 ,2.39
2715948688,Wadena,Orton township, 193 , 193 , -   , 86 ,2.24
2715953422,Wadena,Red Eye township, 487 , 487 , -   , 178 ,2.74
2715955150,Wadena,Rockwood township, 371 , 371 , -   , 144 ,2.58
2715959152,Wadena,Sebeka city, 692 , 692 , -   , 312 ,2.22
2715959530,Wadena,Shell River township, 222 , 222 , -   , 96 ,2.31
2715962446,Wadena,Staples city (part), 863 , 674 , 189 , 288 ,2.34
2715964624,Wadena,Thomastown township, 830 , 830 , -   , 307 ,2.70
2715966874,Wadena,Verndale city, 581 , 581 , -   , 233 ,2.49
2715967504,Wadena,Wadena city (part)," 4,087 "," 3,924 ", 163 ," 1,866 ",2.10
2715967522,Wadena,Wadena township, 831 , 827 , 4 , 334 ,2.48
2715970906,Wadena,Wing River township, 448 , 448 , -   , 178 ,2.52
2716101198,Waseca,Alton township, 426 , 426 , -   , 164 ,2.60
2716106562,Waseca,Blooming Grove township, 529 , 529 , -   , 202 ,2.62
2716109172,Waseca,Byron township, 212 , 212 , -   , 85 ,2.49
2716119160,Waseca,Elysian city (part), 2 , 2 , -   , 1 ,2.00
2716122598,Waseca,Freedom township, 319 , 315 , 4 , 133 ,2.37
2716131166,Waseca,Iosco township, 527 , 527 , -   , 209 ,2.52
2716131706,Waseca,Janesville city," 2,322 "," 2,278 ", 44 , 919 ,2.48
2716131724,Waseca,Janesville township, 512 , 512 , -   , 201 ,2.55
2716145862,Waseca,New Richland city," 1,205 "," 1,147 ", 58 , 493 ,2.33
2716145880,Waseca,New Richland township, 456 , 456 , -   , 172 ,2.65
2716149084,Waseca,Otisco township, 590 , 590 , -   , 226 ,2.61
2716157274,Waseca,St. Mary township, 447 , 447 , -   , 157 ,2.85
2716167324,Waseca,Vivian township, 250 , 250 , -   , 98 ,2.55
2716167756,Waseca,Waldorf city, 225 , 225 , -   , 100 ,2.25
2716168296,Waseca,Waseca city," 9,027 "," 8,182 ", 845 ," 3,525 ",2.32
2716170744,Waseca,Wilton township, 352 , 352 , -   , 136 ,2.59
2716171698,Waseca,Woodville township," 1,337 "," 1,337 ", -   , 512 ,2.61
2716300316,Washington,Afton city," 3,024 "," 3,005 ", 19 ," 1,131 ",2.66
2716304114,Washington,Bayport city," 3,893 "," 2,297 "," 1,596 ", 979 ,2.35
2716304132,Washington,Baytown township," 1,973 "," 1,969 ", 4 , 684 ,2.88
2716306058,Washington,Birchwood Village city, 876 , 876 , -   , 355 ,2.47
2716313456,Washington,Cottage Grove city," 37,341 "," 37,290 ", 51 ," 12,553 ",2.97
2716315616,Washington,Dellwood city," 1,135 "," 1,131 ", 4 , 389 ,2.91
2716315688,Washington,Denmark township," 1,798 "," 1,794 ", 4 , 659 ,2.72
2716321770,Washington,Forest Lake city," 20,598 "," 20,482 ", 116 ," 7,831 ",2.62
2716325334,Washington,Grant city," 4,105 "," 4,071 ", 34 ," 1,476 ",2.76
2716325982,Washington,Grey Cloud Island township, 300 , 300 , -   , 122 ,2.46
2716327530,Washington,Hastings city (part), 3 , 3 , -   , 1 ,3.00
2716330392,Washington,Hugo city," 15,247 "," 15,231 ", 16 ," 5,744 ",2.65
2716334244,Washington,Lake Elmo city," 10,521 "," 10,501 ", 20 ," 3,619 ",2.90
2716334622,Washington,Lakeland city," 1,811 "," 1,811 ", -   , 696 ,2.60
2716334658,Washington,Lakeland Shores city, 320 , 320 , -   , 119 ,2.69
2716334865,Washington,Lake St. Croix Beach city," 1,049 "," 1,049 ", -   , 452 ,2.32
2716335414,Washington,Landfall city, 762 , 762 , -   , 298 ,2.56
2716339428,Washington,Mahtomedi city," 8,040 "," 7,957 ", 83 ," 3,033 ",2.62
2716340562,Washington,Marine on St. Croix city, 711 , 711 , -   , 307 ,2.32
2716341120,Washington,May township," 2,834 "," 2,834 ", -   ," 1,071 ",2.65
2716345790,Washington,Newport city," 3,678 "," 3,664 ", 14 ," 1,451 ",2.53
2716347680,Washington,Oakdale city," 28,315 "," 28,157 ", 158 ," 11,336 ",2.48
2716347914,Washington,Oak Park Heights city," 4,801 "," 4,304 ", 497 ," 2,272 ",1.89
2716351316,Washington,Pine Springs city, 414 , 414 , -   , 147 ,2.82
2716357292,Washington,St. Marys Point city, 368 , 368 , -   , 148 ,2.49
2716358018,Washington,St. Paul Park city," 5,581 "," 5,523 ", 58 ," 2,062 ",2.68
2716358900,Washington,Scandia city," 4,129 "," 4,103 ", 26 ," 1,500 ",2.74
2716362824,Washington,Stillwater city," 19,915 "," 19,497 ", 418 ," 7,674 ",2.54
2716362842,Washington,Stillwater township," 1,954 "," 1,954 ", -   , 726 ,2.69
2716369520,Washington,West Lakeland township," 4,247 "," 4,241 ", 6 ," 1,307 ",3.24
2716369970,Washington,White Bear Lake city (part), 387 , 387 , -   , 197 ,1.96
2716370366,Washington,Willernie city, 542 , 542 , -   , 225 ,2.41
2716371428,Washington,Woodbury city," 70,840 "," 70,480 ", 360 ," 25,860 ",2.73
2716500280,Watonwan,Adrian township, 132 , 132 , -   , 66 ,2.00
2716501810,Watonwan,Antrim township, 226 , 226 , -   , 96 ,2.35
2716508992,Watonwan,Butterfield city, 572 , 572 , -   , 218 ,2.62
2716509010,Watonwan,Butterfield township, 205 , 205 , -   , 90 ,2.28
2716514770,Watonwan,Darfur city, 102 , 102 , -   , 47 ,2.17
2716521014,Watonwan,Fieldon township, 202 , 202 , -   , 85 ,2.38
2716535702,Watonwan,La Salle city, 92 , 92 , -   , 43 ,2.14
2716536818,Watonwan,Lewisville city, 243 , 243 , -   , 101 ,2.41
2716538024,Watonwan,Long Lake township, 319 , 319 , -   , 141 ,2.26
2716539230,Watonwan,Madelia city," 2,302 "," 2,219 ", 83 , 909 ,2.44
2716539248,Watonwan,Madelia township, 334 , 334 , -   , 130 ,2.57
2716545124,Watonwan,Nelson township, 273 , 273 , -   , 112 ,2.44
2716548094,Watonwan,Odin city, 103 , 103 , -   , 54 ,1.91
2716548112,Watonwan,Odin township, 151 , 151 , -   , 65 ,2.32
2716548562,Watonwan,Ormsby city (part), 70 , 70 , -   , 37 ,1.89
2716554556,Watonwan,Riverdale township, 281 , 281 , -   , 123 ,2.28
2716555780,Watonwan,Rosendale township, 291 , 291 , -   , 121 ,2.40
2716557040,Watonwan,St. James city," 4,545 "," 4,477 ", 68 ," 1,847 ",2.42
2716557058,Watonwan,St. James township, 248 , 248 , -   , 106 ,2.34
2716561276,Watonwan,South Branch township, 271 , 271 , -   , 110 ,2.46
2716700550,Wilkin,Akron township, 116 , 116 , -   , 42 ,2.76
2716701522,Wilkin,Andrea township, 73 , 73 , -   , 26 ,2.81
2716702620,Wilkin,Atherton township, 154 , 154 , -   , 59 ,2.61
2716707264,Wilkin,Bradford township, 78 , 78 , -   , 30 ,2.60
2716707372,Wilkin,Brandrup township, 152 , 152 , -   , 52 ,2.92
2716707462,Wilkin,Breckenridge city," 3,298 "," 3,155 ", 143 ," 1,481 ",2.13
2716707480,Wilkin,Breckenridge township, 247 , 237 , 10 , 87 ,2.72
2716709496,Wilkin,Campbell city, 141 , 141 , -   , 68 ,2.07
2716709514,Wilkin,Campbell township, 54 , 54 , -   , 27 ,2.00
2716710828,Wilkin,Champion township, 49 , 49 , -   , 25 ,1.96
2716712970,Wilkin,Connelly township, 113 , 113 , -   , 45 ,2.51
2716715274,Wilkin,Deerhorn township, 88 , 88 , -   , 38 ,2.32
2716716156,Wilkin,Doran city, 40 , 40 , -   , 18 ,2.22
2716722202,Wilkin,Foxhome city, 115 , 115 , -   , 54 ,2.13
2716722220,Wilkin,Foxhome township, 95 , 95 , -   , 38 ,2.50
2716732786,Wilkin,Kent city, 71 , 71 , -   , 34 ,2.09
2716738924,Wilkin,McCauleyville township, 60 , 60 , -   , 27 ,2.22
2716739968,Wilkin,Manston township, 42 , 42 , -   , 21 ,2.00
2716741408,Wilkin,Meadows township, 41 , 41 , -   , 20 ,2.05
2716743522,Wilkin,Mitchell township, 85 , 85 , -   , 31 ,2.74
2716744944,Wilkin,Nashua city, 55 , 55 , -   , 22 ,2.50
2716746276,Wilkin,Nilsen township, 55 , 55 , -   , 20 ,2.75
2716746528,Wilkin,Nordick township, 84 , 84 , -   , 39 ,2.15
2716752324,Wilkin,Prairie View township, 190 , 190 , -   , 74 ,2.57
2716754826,Wilkin,Roberts township, 109 , 109 , -   , 44 ,2.48
2716756014,Wilkin,Rothsay city (part), 256 , 256 , -   , 116 ,2.21
2716763562,Wilkin,Sunnyside township, 128 , 128 , -   , 48 ,2.67
2716764174,Wilkin,Tanberg township, 62 , 62 , -   , 26 ,2.38
2716771392,Wilkin,Wolverton city, 131 , 131 , -   , 58 ,2.26
2716771410,Wilkin,Wolverton township, 111 , 111 , -   , 48 ,2.31
2716901234,Winona,Altura city, 466 , 466 , -   , 174 ,2.68
2716914518,Winona,Dakota city, 302 , 302 , -   , 132 ,2.29
2716916408,Winona,Dresbach township, 445 , 418 , 27 , 173 ,2.42
2716918386,Winona,Elba city, 148 , 148 , -   , 69 ,2.14
2716918404,Winona,Elba township, 308 , 308 , -   , 107 ,2.88
2716922688,Winona,Fremont township, 332 , 332 , -   , 123 ,2.70
2716924524,Winona,Goodview city," 4,168 "," 4,135 ", 33 ," 1,754 ",2.36
2716927350,Winona,Hart township, 333 , 333 , -   , 116 ,2.87
2716929222,Winona,Hillsdale township, 887 , 794 , 93 , 326 ,2.44
2716930032,Winona,Homer township," 1,327 "," 1,327 ", -   , 547 ,2.43
2716933866,Winona,La Crescent city (part), 62 , 62 , -   , 22 ,2.82
2716936800,Winona,Lewiston city," 1,523 "," 1,507 ", 16 , 590 ,2.55
2716943036,Winona,Minneiska city (part), 50 , 50 , -   , 29 ,1.72
2716943144,Winona,Minnesota City city, 189 , 189 , -   , 77 ,2.45
2716944656,Winona,Mount Vernon township, 254 , 254 , -   , 104 ,2.44
2716945592,Winona,New Hartford township, 862 , 862 , -   , 321 ,2.69
2716947374,Winona,Norton township, 468 , 468 , -   , 182 ,2.57
2716951568,Winona,Pleasant Hill township, 527 , 521 , 6 , 207 ,2.52
2716954286,Winona,Richmond township, 679 , 679 , -   , 284 ,2.39
2716955276,Winona,Rollingstone city, 653 , 653 , -   , 256 ,2.55
2716955294,Winona,Rollingstone township, 644 , 644 , -   , 274 ,2.35
2716956788,Winona,St. Charles city," 3,838 "," 3,785 ", 53 ," 1,465 ",2.58
2716956806,Winona,St. Charles township, 611 , 611 , -   , 198 ,3.09
2716958558,Winona,Saratoga township, 590 , 590 , -   , 187 ,3.16
2716962896,Winona,Stockton city, 721 , 721 , -   , 274 ,2.63
2716966424,Winona,Utica city, 270 , 270 , -   , 99 ,2.73
2716966442,Winona,Utica township, 602 , 601 , 1 , 202 ,2.98
2716968188,Winona,Warren township, 638 , 638 , -   , 225 ,2.84
2716970168,Winona,Whitewater township, 202 , 202 , -   , 79 ,2.56
2716970690,Winona,Wilson township," 1,130 "," 1,125 ", 5 , 430 ,2.62
2716971032,Winona,Winona city," 27,207 "," 23,532 "," 3,675 "," 10,712 ",2.20
2716971230,Winona,Wiscoy township, 362 , 357 , 5 , 151 ,2.36
2717100730,Wright,Albertville city," 7,485 "," 7,480 ", 5 ," 2,516 ",2.97
2717100766,Wright,Albion township," 1,333 "," 1,306 ", 27 , 475 ,2.75
2717101684,Wright,Annandale city," 3,374 "," 3,265 ", 109 ," 1,401 ",2.33
2717108452,Wright,Buffalo city," 16,479 "," 15,995 ", 484 ," 5,994 ",2.67
2717108470,Wright,Buffalo township," 1,903 "," 1,900 ", 3 , 655 ,2.90
2717111062,Wright,Chatham township," 1,395 "," 1,390 ", 5 , 444 ,3.13
2717111800,Wright,Clearwater city (part)," 1,796 "," 1,796 ", -   , 704 ,2.55
2717111818,Wright,Clearwater township," 1,411 "," 1,411 ", -   , 521 ,2.71
2717112430,Wright,Cokato city," 2,762 "," 2,675 ", 87 ," 1,025 ",2.61
2717112448,Wright,Cokato township," 1,396 "," 1,386 ", 10 , 396 ,3.50
2717113222,Wright,Corinna township," 2,483 "," 2,476 ", 7 , 994 ,2.49
2717115022,Wright,Dayton city (part), 54 , 54 , -   , 19 ,2.84
2717115454,Wright,Delano city," 6,187 "," 6,129 ", 58 ," 2,218 ",2.76
2717122400,Wright,Franklin township," 2,920 "," 2,920 ", -   ," 1,030 ",2.83
2717122760,Wright,French Lake township," 1,235 "," 1,235 ", -   , 450 ,2.74
2717126990,Wright,Hanover city (part)," 2,729 "," 2,729 ", -   , 852 ,3.20
2717130284,Wright,Howard Lake city," 2,082 "," 2,026 ", 56 , 833 ,2.43
2717140220,Wright,Maple Lake city," 2,164 "," 2,140 ", 24 , 811 ,2.64
2717140238,Wright,Maple Lake township," 2,179 "," 2,179 ", -   , 803 ,2.71
2717140940,Wright,Marysville township," 2,242 "," 2,240 ", 2 , 806 ,2.78
2717141966,Wright,Middleville township," 1,001 ", 997 , 4 , 370 ,2.69
2717143774,Wright,Monticello city," 13,782 "," 13,603 ", 179 ," 5,015 ",2.71
2717143792,Wright,Monticello township," 3,303 "," 3,295 ", 8 ," 1,169 ",2.82
2717143810,Wright,Montrose city," 3,247 "," 3,247 ", -   ," 1,183 ",2.74
2717149138,Wright,Otsego city," 17,323 "," 17,305 ", 18 ," 5,975 ",2.90
2717155006,Wright,Rockford city (part)," 3,963 "," 3,963 ", -   ," 1,464 ",2.71
2717155024,Wright,Rockford township," 3,386 "," 3,358 ", 28 ," 1,230 ",2.73
2717157346,Wright,St. Michael city," 17,835 "," 17,835 ", -   ," 5,679 ",3.14
2717160340,Wright,Silver Creek township," 2,510 "," 2,503 ", 7 , 909 ,2.75
2717161402,Wright,South Haven city, 190 , 190 , -   , 71 ,2.68
2717161510,Wright,Southside township," 1,562 "," 1,562 ", -   , 629 ,2.48
2717162878,Wright,Stockholm township," 1,011 ", 977 , 34 , 320 ,3.05
2717167018,Wright,Victor township," 1,098 "," 1,098 ", -   , 410 ,2.68
2717168764,Wright,Waverly city," 1,528 "," 1,487 ", 41 , 589 ,2.52
2717171554,Wright,Woodland township," 1,162 "," 1,155 ", 7 , 418 ,2.76
2717308884,Yellow Medicine,Burton township, 133 , 133 , -   , 57 ,2.33
2717309604,Yellow Medicine,Canby city," 1,723 "," 1,601 ", 122 , 779 ,2.06
2717311656,Yellow Medicine,Clarkfield city, 812 , 763 , 49 , 359 ,2.13
2717317900,Yellow Medicine,Echo city, 258 , 258 , -   , 107 ,2.41
2717317918,Yellow Medicine,Echo township, 133 , 133 , -   , 60 ,2.22
2717321464,Yellow Medicine,Florida township, 117 , 117 , -   , 48 ,2.44
2717321914,Yellow Medicine,Fortier township, 95 , 95 , -   , 40 ,2.38
2717322832,Yellow Medicine,Friendship township, 164 , 164 , -   , 71 ,2.31
2717325280,Yellow Medicine,Granite Falls city (part)," 1,950 "," 1,826 ", 124 , 853 ,2.14
2717326792,Yellow Medicine,Hammer township, 170 , 170 , -   , 68 ,2.50
2717326972,Yellow Medicine,Hanley Falls city, 275 , 275 , -   , 99 ,2.78
2717328016,Yellow Medicine,Hazel Run city, 61 , 61 , -   , 28 ,2.18
2717328034,Yellow Medicine,Hazel Run township, 183 , 183 , -   , 70 ,2.61
2717337394,Yellow Medicine,Lisbon township, 190 , 190 , -   , 78 ,2.44
2717343180,Yellow Medicine,Minnesota Falls township, 406 , 406 , -   , 161 ,2.52
2717346636,Yellow Medicine,Norman township, 244 , 244 , -   , 95 ,2.57
2717346690,Yellow Medicine,Normania township, 187 , 187 , -   , 75 ,2.49
2717348292,Yellow Medicine,Omro township, 136 , 136 , -   , 51 ,2.67
2717348940,Yellow Medicine,Oshkosh township, 192 , 192 , -   , 78 ,2.46
2717352144,Yellow Medicine,Porter city, 175 , 175 , -   , 84 ,2.08
2717352180,Yellow Medicine,Posen township, 211 , 211 , -   , 82 ,2.57
2717357202,Yellow Medicine,St. Leo city, 92 , 92 , -   , 46 ,2.00
2717358378,Yellow Medicine,Sandnes township, 196 , 196 , -   , 75 ,2.61
2717360538,Yellow Medicine,Sioux Agency township, 207 , 206 , 1 , 88 ,2.34
2717363004,Yellow Medicine,Stony Run township, 413 , 413 , -   , 164 ,2.52
2717363850,Yellow Medicine,Swede Prairie township, 160 , 160 , -   , 53 ,3.02
2717366082,Yellow Medicine,Tyro township, 165 , 165 , -   , 65 ,2.54
2717369160,Yellow Medicine,Wergeland township, 139 , 139 , -   , 63 ,2.21
2717371446,Yellow Medicine,Wood Lake city, 417 , 417 , -   , 176 ,2.37
2717371464,Yellow Medicine,Wood Lake township, 205 , 205 , -   , 75 ,2.73
2799904798,Multi-County City,Bellechester city, 170 , 170 , -   , 76 ,2.24
2799906382,Multi-County City,Blaine city," 66,667 "," 66,419 ", 248 ," 24,206 ",2.74
2799906580,Multi-County City,Blooming Prairie city," 1,992 "," 1,937 ", 55 , 808 ,2.40
2799907282,Multi-County City,Braham city," 1,804 "," 1,796 ", 8 , 720 ,2.49
2799908092,Multi-County City,Brooten city, 747 , 675 , 72 , 297 ,2.27
2799909154,Multi-County City,Byron city," 5,770 "," 5,765 ", 5 ," 2,145 ",2.69
2799910918,Multi-County City,Chanhassen city," 26,266 "," 26,247 ", 19 ," 9,456 ",2.78
2799911008,Multi-County City,Chatfield city," 2,881 "," 2,806 ", 75 ," 1,142 ",2.46
2799911800,Multi-County City,Clearwater city," 1,796 "," 1,796 ", -   , 704 ,2.55
2799912772,Multi-County City,Comfrey city, 353 , 353 , -   , 161 ,2.19
2799915022,Multi-County City,Dayton city," 6,072 "," 6,064 ", 8 ," 2,158 ",2.81
2799915706,Multi-County City,Dennison city, 213 , 213 , -   , 78 ,2.73
2799918134,Multi-County City,Eden Valley city," 1,044 "," 1,044 ", -   , 438 ,2.38
2799919160,Multi-County City,Elysian city, 712 , 708 , 4 , 301 ,2.35
2799925280,Multi-County City,Granite Falls city," 2,762 "," 2,638 ", 124 ," 1,260 ",2.09
2799926990,Multi-County City,Hanover city," 3,476 "," 3,473 ", 3 ," 1,089 ",3.19
2799927530,Multi-County City,Hastings city," 23,139 "," 22,467 ", 672 ," 9,105 ",2.47
2799931760,Multi-County City,Jasper city, 595 , 595 , -   , 285 ,2.09
2799933866,Multi-County City,La Crescent city," 5,169 "," 5,102 ", 67 ," 2,201 ",2.32
2799934172,Multi-County City,Lake City city," 5,179 "," 5,048 ", 131 ," 2,349 ",2.15
2799936746,Multi-County City,Le Sueur city," 4,091 "," 3,991 ", 100 ," 1,671 ",2.39
2799939878,Multi-County City,Mankato city," 43,571 "," 39,791 "," 3,780 "," 17,216 ",2.31
2799943036,Multi-County City,Minneiska city, 109 , 109 , -   , 58 ,1.88
2799943198,Multi-County City,Minnesota Lake city, 662 , 662 , -   , 291 ,2.27
2799944422,Multi-County City,Motley city, 659 , 659 , -   , 303 ,2.17
2799945808,Multi-County City,New Prague city," 8,056 "," 7,977 ", 79 ," 3,007 ",2.65
2799946924,Multi-County City,Northfield city," 20,426 "," 15,701 "," 4,725 "," 6,522 ",2.41
2799947068,Multi-County City,North Mankato city," 14,059 "," 14,011 ", 48 ," 5,927 ",2.36
